,법정동코드,법정동명,폐지여부
1747,2220000300,대구직할시 남구 월암동,폐지
1748,2220000400,대구직할시 남구 상인동,폐지
1749,2220000500,대구직할시 남구 도원동,폐지
1750,2220000600,대구직할시 남구 진천동,폐지
1751,2220000700,대구직할시 남구 대곡동,폐지
1752,2220000800,대구직할시 남구 유천동,폐지
1753,2220000900,대구직할시 남구 송현동,폐지
1754,2220001000,대구직할시 남구 본동,폐지
1755,2220010100,대구직할시 남구 이천동,폐지
1756,2220010200,대구직할시 남구 봉덕동,폐지
1757,2220010300,대구직할시 남구 대명동,폐지
1758,2220090100,대구직할시 남구 이천1동,폐지
1759,2220090200,대구직할시 남구 이천2동,폐지
1760,2220090300,대구직할시 남구 봉덕1동,폐지
1761,2220090400,대구직할시 남구 봉덕2동,폐지
1762,2220090500,대구직할시 남구 봉덕3동,폐지
1763,2220090600,대구직할시 남구 대명1동,폐지
1764,2220090700,대구직할시 남구 대명2동,폐지
1765,2220090800,대구직할시 남구 대명3동,폐지
1766,2220090900,대구직할시 남구 대명4동,폐지
1767,2220091000,대구직할시 남구 대명5동,폐지
1768,2220091100,대구직할시 남구 대명6동,폐지
1769,2220091200,대구직할시 남구 대명7동,폐지
1770,2220091300,대구직할시 남구 대명8동,폐지
1771,2220091400,대구직할시 남구 대명9동,폐지
1772,2220091500,대구직할시 남구 대명10동,폐지
1773,2220091600,대구직할시 남구 대명11동,폐지
1774,2223000000,대구직할시 북구,폐지
1775,2223010100,대구직할시 북구 칠성동1가,폐지
1776,2223010200,대구직할시 북구 칠성동2가,폐지
1777,2223010300,대구직할시 북구 고성동1가,폐지
1778,2223010400,대구직할시 북구 고성동2가,폐지
1779,2223010500,대구직할시 북구 고성동3가,폐지
1780,2223010600,대구직할시 북구 침산동,폐지
1781,2223010700,대구직할시 북구 노원동1가,폐지
1782,2223010800,대구직할시 북구 노원동2가,폐지
1783,2223010900,대구직할시 북구 노원동3가,폐지
1784,2223011000,대구직할시 북구 대현동,폐지
1785,2223011100,대구직할시 북구 산격동,폐지
1786,2223011200,대구직할시 북구 복현동,폐지
1787,2223011300,대구직할시 북구 검단동,폐지
1788,2223011400,대구직할시 북구 동변동,폐지
1789,2223011500,대구직할시 북구 서변동,폐지
1790,2223011600,대구직할시 북구 조야동,폐지
1791,2223011700,대구직할시 북구 노곡동,폐지
1792,2223011800,대구직할시 북구 읍내동,폐지
1793,2223011900,대구직할시 북구 동호동,폐지
1794,2223012000,대구직할시 북구 학정동,폐지
1795,2223012100,대구직할시 북구 도남동,폐지
1796,2223012200,대구직할시 북구 국우동,폐지
1797,2223012300,대구직할시 북구 구암동,폐지
1798,2223012400,대구직할시 북구 동천동,폐지
1799,2223012500,대구직할시 북구 관음동,폐지
1800,2223012600,대구직할시 북구 태전동,폐지
1801,2223012700,대구직할시 북구 매천동,폐지
1802,2223012800,대구직할시 북구 팔달동,폐지
1803,2223012900,대구직할시 북구 금호동,폐지
1804,2223013000,대구직할시 북구 사수동,폐지
1805,2223013100,대구직할시 북구 연경동,폐지
1806,2223090100,대구직할시 북구 고성동,폐지
1807,2223090200,대구직할시 북구 칠성1가동,폐지
1808,2223090300,대구직할시 북구 칠성2가1동,폐지
1809,2223090400,대구직할시 북구 칠성2가2동,폐지
1810,2223090500,대구직할시 북구 침산1동,폐지
1811,2223090600,대구직할시 북구 침산2동,폐지
1812,2223090700,대구직할시 북구 침산3동,폐지
1813,2223090800,대구직할시 북구 노원3가1동,폐지
1814,2223090900,대구직할시 북구 노원3가2동,폐지
1815,2223091000,대구직할시 북구 산격1동,폐지
1816,2223091100,대구직할시 북구 산격2동,폐지
1817,2223091200,대구직할시 북구 산격3동,폐지
1818,2223091300,대구직할시 북구 대현1동,폐지
1819,2223091400,대구직할시 북구 대현2동,폐지
1820,2223091500,대구직할시 북구 대현3동,폐지
1821,2223091600,대구직할시 북구 무태동,폐지
1822,2223091700,대구직할시 북구 칠곡1동,폐지
1823,2223091800,대구직할시 북구 칠곡2동,폐지
1824,2223091900,대구직할시 북구 칠곡3동,폐지
1825,2226000000,대구직할시 수성구,폐지
1826,2226010100,대구직할시 수성구 범어동,폐지
1827,2226010200,대구직할시 수성구 만촌동,폐지
1828,2226010300,대구직할시 수성구 수성동1가,폐지
1829,2226010400,대구직할시 수성구 수성동2가,폐지
1830,2226010500,대구직할시 수성구 수성동3가,폐지
1831,2226010600,대구직할시 수성구 수성동4가,폐지
1832,2226010700,대구직할시 수성구 황금동,폐지
1833,2226010800,대구직할시 수성구 중동,폐지
1834,2226010900,대구직할시 수성구 상동,폐지
1835,2226011000,대구직할시 수성구 파동,폐지
1836,2226011100,대구직할시 수성구 두산동,폐지
1837,2226011200,대구직할시 수성구 지산동,폐지
1838,2226011300,대구직할시 수성구 범물동,폐지
1839,2226011400,대구직할시 수성구 시지동,폐지
1840,2226011500,대구직할시 수성구 매호동,폐지
1841,2226011600,대구직할시 수성구 성동,폐지
1842,2226011700,대구직할시 수성구 사월동,폐지
1843,2226011800,대구직할시 수성구 신매동,폐지
1844,2226011900,대구직할시 수성구 욱수동,폐지
1845,2226012000,대구직할시 수성구 노변동,폐지
1846,2226012100,대구직할시 수성구 내환동,폐지
1847,2226012200,대구직할시 수성구 삼덕동,폐지
1848,2226012300,대구직할시 수성구 연호동,폐지
1849,2226012400,대구직할시 수성구 이천동,폐지
1850,2226012500,대구직할시 수성구 고모동,폐지
1851,2226012600,대구직할시 수성구 가천동,폐지
1852,2226090100,대구직할시 수성구 범어1동,폐지
1853,2226090200,대구직할시 수성구 범어2동,폐지
1854,2226090300,대구직할시 수성구 범어3동,폐지
1855,2226090400,대구직할시 수성구 범어4동,폐지
1856,2226090500,대구직할시 수성구 만촌1동,폐지
1857,2226090600,대구직할시 수성구 만촌2동,폐지
1858,2226090700,대구직할시 수성구 수성1가동,폐지
1859,2226090800,대구직할시 수성구 수성4가동,폐지
1860,2226090900,대구직할시 수성구 고산1동,폐지
1861,2226091000,대구직할시 수성구 고산2동,폐지
1862,2229000000,대구직할시 달서구,폐지
1863,2229010100,대구직할시 달서구 성당동,폐지
1864,2229010200,대구직할시 달서구 두류동,폐지
1865,2229010300,대구직할시 달서구 파산동,폐지
1866,2229010400,대구직할시 달서구 파호동,폐지
1867,2229010500,대구직할시 달서구 호림동,폐지
1868,2229010600,대구직할시 달서구 갈산동,폐지
1869,2229010700,대구직할시 달서구 신당동,폐지
1870,2229010800,대구직할시 달서구 이곡동,폐지
1871,2229010900,대구직할시 달서구 장동,폐지
1872,2229011000,대구직할시 달서구 장기동,폐지
1873,2229011100,대구직할시 달서구 용산동,폐지
1874,2229011200,대구직할시 달서구 죽전동,폐지
1875,2229011300,대구직할시 달서구 감삼동,폐지
1876,2229011400,대구직할시 달서구 본리동,폐지
1877,2229011500,대구직할시 달서구 상인동,폐지
1878,2229011600,대구직할시 달서구 도원동,폐지
1879,2229011700,대구직할시 달서구 진천동,폐지
1880,2229011800,대구직할시 달서구 유천동,폐지
1881,2229011900,대구직할시 달서구 대천동,폐지
1882,2229012000,대구직할시 달서구 월성동,폐지
1883,2229012100,대구직할시 달서구 월암동,폐지
1884,2229012200,대구직할시 달서구 송현동,폐지
1885,2229012300,대구직할시 달서구 대곡동,폐지
1886,2229012400,대구직할시 달서구 본동,폐지
1887,2229090100,대구직할시 달서구 성당1동,폐지
1888,2229090200,대구직할시 달서구 성당2동,폐지
1889,2229090300,대구직할시 달서구 두류1동,폐지
1890,2229090400,대구직할시 달서구 두류2동,폐지
1891,2229090500,대구직할시 달서구 두류3동,폐지
1892,2229090600,대구직할시 달서구 성서1동,폐지
1893,2229090700,대구직할시 달서구 성서2동,폐지
1894,2229090800,대구직할시 달서구 성서3동,폐지
1895,2229090900,대구직할시 달서구 월배1동,폐지
1896,2229091000,대구직할시 달서구 월배2동,폐지
1897,2229091100,대구직할시 달서구 월배3동,폐지
1898,2229091200,대구직할시 달서구 송현1동,폐지
1899,2229091300,대구직할시 달서구 송현2동,폐지
1900,2300000000,인천직할시,폐지
1901,2311000000,인천직할시 중구,폐지
1902,2311010100,인천직할시 중구 중앙동1가,폐지
1903,2311010200,인천직할시 중구 중앙동2가,폐지
1904,2311010300,인천직할시 중구 중앙동3가,폐지
1905,2311010400,인천직할시 중구 중앙동4가,폐지
1906,2311010500,인천직할시 중구 해안동1가,폐지
1907,2311010600,인천직할시 중구 해안동2가,폐지
1908,2311010700,인천직할시 중구 해안동3가,폐지
1909,2311010800,인천직할시 중구 해안동4가,폐지
1910,2311010900,인천직할시 중구 관동1가,폐지
1911,2311011000,인천직할시 중구 관동2가,폐지
1912,2311011100,인천직할시 중구 관동3가,폐지
1913,2311011200,인천직할시 중구 항동1가,폐지
1914,2311011300,인천직할시 중구 항동2가,폐지
1915,2311011400,인천직할시 중구 항동3가,폐지
1916,2311011500,인천직할시 중구 항동4가,폐지
1917,2311011600,인천직할시 중구 항동5가,폐지
1918,2311011700,인천직할시 중구 항동6가,폐지
1919,2311011800,인천직할시 중구 항동7가,폐지
1920,2311011900,인천직할시 중구 송학동1가,폐지
1921,2311012000,인천직할시 중구 송학동2가,폐지
1922,2311012100,인천직할시 중구 송학동3가,폐지
1923,2311012200,인천직할시 중구 사동,폐지
1924,2311012300,인천직할시 중구 신생동,폐지
1925,2311012400,인천직할시 중구 신포동,폐지
1926,2311012500,인천직할시 중구 답동,폐지
1927,2311012600,인천직할시 중구 신흥동1가,폐지
1928,2311012700,인천직할시 중구 신흥동2가,폐지
1929,2311012800,인천직할시 중구 신흥동3가,폐지
1930,2311012900,인천직할시 중구 선화동,폐지
1931,2311013000,인천직할시 중구 유동,폐지
1932,2311013100,인천직할시 중구 율목동,폐지
1933,2311013200,인천직할시 중구 도원동,폐지
1934,2311013300,인천직할시 중구 내동,폐지
1935,2311013400,인천직할시 중구 경동,폐지
1936,2311013500,인천직할시 중구 용동,폐지
1937,2311013600,인천직할시 중구 인현동,폐지
1938,2311013700,인천직할시 중구 전동,폐지
1939,2311013800,인천직할시 중구 북성동1가,폐지
1940,2311013900,인천직할시 중구 북성동2가,폐지
1941,2311014000,인천직할시 중구 북성동3가,폐지
1942,2311014100,인천직할시 중구 선린동,폐지
1943,2311014200,인천직할시 중구 송월동1가,폐지
1944,2311014300,인천직할시 중구 송월동2가,폐지
1945,2311014400,인천직할시 중구 송월동3가,폐지
1946,2311014500,인천직할시 중구 중산동,폐지
1947,2311014600,인천직할시 중구 운남동,폐지
1948,2311014700,인천직할시 중구 운서동,폐지
1949,2311014800,인천직할시 중구 운북동,폐지
1950,2311014900,인천직할시 중구 을왕동,폐지
1951,2311015000,인천직할시 중구 남북동,폐지
1952,2311015100,인천직할시 중구 덕교동,폐지
1953,2311015200,인천직할시 중구 무의동,폐지
1954,2311090100,인천직할시 중구 연안동,폐지
1955,2311090200,인천직할시 중구 신선동,폐지
1956,2311090300,인천직할시 중구 내경동,폐지
1957,2311090400,인천직할시 중구 영종동,폐지
1958,2311090500,인천직할시 중구 용유동,폐지
1959,2314000000,인천직할시 동구,폐지
1960,2314010100,인천직할시 동구 만석동,폐지
1961,2314010200,인천직할시 동구 화수동,폐지
1962,2314010300,인천직할시 동구 송현동,폐지
1963,2314010400,인천직할시 동구 화평동,폐지
1964,2314010500,인천직할시 동구 창영동,폐지
1965,2314010600,인천직할시 동구 금곡동,폐지
1966,2314010700,인천직할시 동구 송림동,폐지
1967,2314090100,인천직할시 동구 화수1동,폐지
1968,2314090200,인천직할시 동구 화수2동,폐지
1969,2314090300,인천직할시 동구 송현1동,폐지
1970,2314090400,인천직할시 동구 송현2동,폐지
1971,2314090500,인천직할시 동구 송현3동,폐지
1972,2314090600,인천직할시 동구 송림1동,폐지
1973,2314090700,인천직할시 동구 송림2동,폐지
1974,2314090800,인천직할시 동구 송림3동,폐지
1975,2314090900,인천직할시 동구 송림4동,폐지
1976,2314091000,인천직할시 동구 송림5동,폐지
1977,2314091100,인천직할시 동구 송림6동,폐지
1978,2314091200,인천직할시 동구 금창동,폐지
1979,2317000000,인천직할시 남구,폐지
1980,2317000100,인천직할시 남구 구월동,폐지
1981,2317000200,인천직할시 남구 간석동,폐지
1982,2317000300,인천직할시 남구 남촌동,폐지
1983,2317000400,인천직할시 남구 만수동,폐지
1984,2317000500,인천직할시 남구 장수동,폐지
1985,2317000600,인천직할시 남구 서창동,폐지
1986,2317000700,인천직할시 남구 운연동,폐지
1987,2317000800,인천직할시 남구 도림동,폐지
1988,2317000900,인천직할시 남구 수산동,폐지
1989,2317001000,인천직할시 남구 논현동,폐지
1990,2317001100,인천직할시 남구 고잔동,폐지
